event_id,home_team,away_team,commence_time,bookmaker,market,player_name,stat_type,line,direction,odds,fetch_time,week,source
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Dalton Schultz,Receptions,4.5,Over,114,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Dalton Schultz,Receptions,4.5,Under,-145,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Jayden Higgins,Receptions,2.5,Over,-122,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Jayden Higgins,Receptions,2.5,Under,-105,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Joshua Palmer,Receptions,2.5,Over,-102,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Joshua Palmer,Receptions,2.5,Under,-125,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Dawson Knox,Receptions,2.5,Over,106,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Dawson Knox,Receptions,2.5,Under,-135,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,James Cook,Receptions,2.5,Over,119,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,James Cook,Receptions,2.5,Under,-152,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Woody Marks,Receptions,1.5,Over,-154,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Woody Marks,Receptions,1.5,Under,121,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Tyrell Shavers,Receptions,1.5,Over,-141,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Tyrell Shavers,Receptions,1.5,Under,111,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Christian Kirk,Receptions,1.5,Over,-140,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Christian Kirk,Receptions,1.5,Under,109,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Xavier Hutchinson,Receptions,1.5,Over,103,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Xavier Hutchinson,Receptions,1.5,Under,-132,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Ty Johnson,Receptions,1.5,Over,142,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_receptions,Ty Johnson,Receptions,1.5,Under,-183,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_rush_yds,James Cook,Rush Yds,78.5,Over,-110,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_rush_yds,James Cook,Rush Yds,78.5,Under,-114,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_rush_yds,Woody Marks,Rush Yds,63.5,Over,-114,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_rush_yds,Woody Marks,Rush Yds,63.5,Under,-110,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_rush_yds,Josh Allen,Rush Yds,32.5,Over,-115,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_rush_yds,Josh Allen,Rush Yds,32.5,Under,-109,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_rush_yds,Nick Chubb,Rush Yds,22.5,Over,-112,2025-11-20T15:57:23.942023,12,draftkings
cd2e0964817c30ad3f5144ea49b55f2b,Houston Texans,Buffalo Bills,2025-11-21T01:15:00Z,draftkings,player_rush_yds,Nick Chubb,Rush Yds,22.5,Under,-112,2025-11-20T15:57:23.942023,12,draftkings
