BASIC,BASIC,BASIC,BASIC,BASIC,USAGE,USAGE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,RED ZONE,RED ZONE,ANALYTICS,ANALYTICS,ANALYTICS,ANALYTICS,FANTASY,FANTASY
,Cole Kmet,CHI,TE,1,46,73.016,3,2,14,0,4.667,7,66.667,10,5,1,11,0,3,2,14,0,0,-0.65,-0.217,-2.398,-18.62,3.4,3.4
,Rico Dowdle,CAR,RB,1,30,53.571,6,4,14,0,2.333,3.5,66.667,13,3.25,0,8,0,6,4,14,1,0,-1.969,-0.328,-19.903,-76.04,8.3,8.3
,KaVontae Turpin,DAL,WR,1,17,28.814,4,2,14,0,3.5,7,50,8,4,0,7,0,4,2,14,2,0,-1.867,-0.467,-6.433,-34.87,4.7,4.7
,Hunter Luepke,DAL,FB,1,8,13.559,2,1,14,0,7,14,50,13,13,1,14,0,2,1,14,0,0,1.76,0.88,3.553,20.34,2.4,2.4
,Jeremy Ruckert,NYJ,TE,1,41,64.063,3,2,14,0,4.667,7,66.667,7,3.5,0,10,0,3,2,14,0,0,-0.947,-0.316,-6.816,-54.33,3.4,3.4
,Marvin Harrison Jr.,ARZ,WR,1,27,48.214,3,1,14,0,4.667,14,33.333,0,0,1,14,0,3,1,14,2,0,0.213,0.071,-5.749,-37.17,2.4,2.4
,Adam Trautman,DEN,TE,1,36,54.545,3,2,14,0,4.667,7,66.667,5,2.5,0,8,0,3,2,14,0,0,-0.987,-0.329,-7.002,-47.09,3.4,3.4
,Blake Corum,LA,RB,1,26,28.889,2,1,13,0,6.5,13,50,7,7,1,13,0,2,1,13,0,0,-0.099,-0.049,1.621,-4.49,13.1,13.1
,Jahan Dotson,PHI,WR,1,43,60.563,3,3,13,0,4.333,4.333,100,0,0,1,6,0,3,3,13,0,0,-0.269,-0.09,-11.947,-60.69,4.3,4.3
,Josh Jacobs,GB,RB,1,27,36,2,2,12,0,6,6,100,15,7.5,0,8,0,2,2,12,0,0,0.768,0.384,5.026,24.65,6.8,6.8
,Dontayvion Wicks,GB,WR,1,30,40,2,2,12,0,6,6,100,3,1.5,1,6,0,2,2,12,0,0,1.329,0.665,2.558,2.73,3.2,3.2
,D'Andre Swift,CHI,RB,1,35,55.556,2,2,12,0,6,6,100,16,8,0,8,0,2,2,12,0,0,-0.369,-0.185,3.915,30.73,9,9
,Xavier Legette,CAR,WR,1,35,62.5,3,1,12,0,4,12,33.333,7,7,1,12,0,3,1,12,0,0,-0.026,-0.009,-11.746,-57.41,2.2,2.2
,Jerry Jeudy,CLV,WR,1,46,67.647,4,3,12,0,3,4,75,3,1,0,7,0,4,3,12,0,0,2.315,0.579,-7.829,-52.84,4.2,4.2
,JuJu Smith-Schuster,KC,WR,1,40,86.957,4,1,12,0,3,12,25,7,7,1,12,0,4,1,12,0,0,-4.234,-1.059,-22.195,-80.63,2.2,2.2
,Tim Patrick,JAX,WR,1,18,25.714,1,1,11,0,11,11,100,6,6,1,11,0,1,1,11,0,0,0.616,0.616,7.441,81.8,2.1,2.1
,Cedrick Wilson Jr.,MIA,WR,1,31,52.542,1,1,11,0,11,11,100,4,4,1,11,0,1,1,11,0,0,0.845,0.845,5.803,60.12,2.1,2.1
,Andrew Ogletree,IND,TE,1,5,8.621,2,1,11,0,5.5,11,50,7,7,1,11,0,2,1,11,0,0,0.53,0.265,-0.302,-9.78,2.1,2.1
,Dawson Knox,BUF,TE,1,32,61.538,2,1,10,0,5,10,50,7,7,1,10,0,2,1,10,1,0,-3.022,-1.511,-5.535,-37.08,2,2
,Omarion Hampton,LAC,RB,1,33,50,2,1,10,0,5,10,50,6,6,0,10,0,2,1,10,0,0,0.354,0.177,1.85,9.16,16.5,16.5
,KeAndre Lambert-Smith,LAC,WR,1,13,19.697,1,1,10,0,10,10,100,6,6,1,10,0,1,1,10,0,0,1.784,1.784,4.419,48.67,2,2
,Michael Mayer,LV,TE,1,37,69.811,3,1,10,0,3.333,10,33.333,7,7,1,10,0,3,1,10,0,0,-0.88,-0.293,-23.969,-131.59,2,2
,Jeremy McNichols,WAS,RB,1,11,21.569,3,2,9,0,3,4.5,66.667,16,8,1,6,0,3,2,9,0,0,-1.586,-0.529,-11.015,-69.62,3.2,3.2
,TreVeyon Henderson,NE,RB,1,13,17.568,1,1,9,0,9,9,100,7,7,0,9,0,1,1,9,0,0,0.762,0.762,3.658,47.37,2.2,2.2
,Ja'Tavion Sanders,CAR,TE,1,30,53.571,2,2,9,1,4.5,4.5,100,3,1.5,1,6,0,2,2,9,1,1,1.376,0.688,6.365,54.73,8.9,8.9
,Javonte Williams,DAL,RB,1,33,55.932,3,2,9,0,3,4.5,66.667,15,7.5,0,5,0,3,2,9,0,0,-0.754,-0.251,-0.135,-14.7,6.3,6.3
,Breece Hall,NYJ,RB,1,39,60.938,3,2,9,0,3,4.5,66.667,17,8.5,1,10,0,3,2,9,0,0,-0.972,-0.324,-4.077,-39.41,8.3,8.3
,Gunnar Helm,TEN,TE,1,48,67.606,3,2,9,0,3,4.5,66.667,7,3.5,0,7,0,3,2,9,0,0,-3.867,-1.289,-12.979,-68.18,2.9,2.9
,Lil'Jordan Humphrey,DEN,WR,1,13,19.697,2,1,9,0,4.5,9,50,0,0,1,9,0,2,1,9,0,0,1.295,0.648,1.987,-1.51,1.9,1.9
,Nick Chubb,HST,RB,1,20,32.258,1,1,9,0,9,9,100,5,5,0,9,0,1,1,9,0,0,1.019,1.019,5.05,71.8,5.2,5.2
,De'Von Achane,MIA,RB,1,41,69.492,3,3,9,0,3,3,100,14,4.667,0,5,0,3,3,9,0,0,-1.518,-0.506,-19.621,-125.76,18,18
,Alec Ingold,MIA,FB,1,18,30.508,1,1,9,0,9,9,100,13,13,1,9,0,1,1,9,0,0,1.095,1.095,3.939,60.15,1.9,1.9
,Cedric Tillman,CLV,WR,1,31,45.588,1,1,8,0,8,8,100,4,4,0,8,0,1,1,8,0,0,-0.589,-0.589,-2.102,-41.88,1.8,1.8
,Aaron Jones,MIN,RB,1,38,63.333,3,2,8,0,2.667,4,66.667,13,6.5,0,7,0,3,2,8,0,0,-1.492,-0.497,-8.74,-62.81,11.3,11.3
,Darius Slayton,NYG,WR,1,39,79.592,2,1,8,0,4,8,50,4,4,1,8,0,2,1,8,0,0,2.426,1.213,0.583,-9.32,1.8,1.8
,Zavier Scott,MIN,RB,1,7,11.667,1,1,8,0,8,8,100,13,13,1,8,0,1,1,8,0,0,0.882,0.882,5.239,83.35,2.2,2.2
,Jaylen Warren,PIT,RB,1,34,47.222,2,2,8,0,4,4,100,17,8.5,0,6,0,2,2,8,0,0,-1.308,-0.654,-0.245,-16.73,29.1,29.1
,Calvin Austin III,PIT,WR,1,11,15.278,1,1,8,0,8,8,100,0,0,1,8,0,1,1,8,0,0,1.885,1.885,5.348,56.39,1.8,1.8
,Chuba Hubbard,CAR,RB,1,22,39.286,1,1,7,0,7,7,100,3,3,0,7,0,1,1,7,0,0,-0.695,-0.695,-4.342,-293.01,4.4,4.4
,Oronde Gadsden II,LAC,TE,1,35,53.03,1,1,7,0,7,7,100,3,3,0,7,0,1,1,7,0,0,0.127,0.127,1.267,43.33,1.7,1.7
,Tyler Johnson,NYJ,WR,1,9,14.063,1,1,7,0,7,7,100,4,4,0,7,0,1,1,7,0,0,-0.084,-0.084,0.728,2.85,1.7,1.7
,Tyrone Tracy Jr.,NYG,RB,1,32,65.306,2,2,7,0,3.5,3.5,100,11,5.5,0,4,0,2,2,7,0,0,-1.288,-0.644,-4.886,-84.34,9.8,9.8
,Cade Stover,HST,TE,1,31,50,3,2,7,0,2.333,3.5,66.667,4,2,1,5,0,3,2,7,0,0,0.476,0.159,-11.114,-59.98,2.7,2.7
,Jake Tonges,SF,TE,1,13,19.403,2,1,7,0,3.5,7,50,0,0,1,7,0,2,1,7,1,0,0.586,0.293,-3.174,-29.91,1.7,1.7
,Chris Rodriguez Jr.,WAS,RB,1,28,54.902,1,1,6,0,6,6,100,6,6,0,6,0,1,1,6,0,0,0.457,0.457,0.103,-12.05,13.9,13.9
,DeMario Douglas,NE,WR,1,12,16.216,2,1,6,0,3,6,50,10,10,0,6,0,2,1,6,0,0,-0.038,-0.019,-7.309,-58.47,1.6,1.6
,Tommy Tremble,CAR,TE,1,23,41.071,1,1,6,0,6,6,100,6,6,0,6,0,1,1,6,0,0,0.279,0.279,-0.58,-15.98,1.6,1.6
,Jordan Mason,MIN,RB,1,4,6.667,1,1,6,0,6,6,100,10,10,0,6,0,1,1,6,0,0,0.045,0.045,-1.262,-38.95,2.1,2.1
,Tai Felton,MIN,WR,1,1,1.667,1,1,6,0,6,6,100,0,0,1,6,0,1,1,6,0,0,1.251,1.251,3.896,28.11,1.6,1.6
,Travis Kelce,KC,TE,1,33,71.739,4,1,6,0,1.5,6,25,0,0,0,6,0,4,1,6,0,0,-3.166,-0.792,-14.918,-79.96,1.6,1.6
,Marquez Valdes-Scantling,PIT,WR,1,30,41.667,3,1,6,0,2,6,33.333,0,0,1,6,0,3,1,6,1,0,-0.185,-0.062,-10.474,-53.77,1.6,1.6
,Tyler Lockett,LV,WR,1,15,28.302,2,1,6,0,3,6,50,1,1,0,6,0,2,1,6,0,0,-2.031,-1.015,-5.446,-59.65,1.6,1.6
,Ben Sinnott,WAS,TE,1,33,64.706,2,1,5,0,2.5,5,50,4,4,0,5,0,2,1,5,0,0,-1.116,-0.558,-0.408,-12.29,1.5,1.5
,Foster Moreau,NO,TE,1,22,27.5,1,1,5,0,5,5,100,9,9,0,5,0,1,1,5,0,0,-0.281,-0.281,-1.744,-40.42,1.5,1.5
,Quintin Morris,JAX,TE,1,18,25.714,1,1,5,0,5,5,100,1,1,0,5,0,1,1,5,0,0,0.136,0.136,-0.854,-20.4,1.5,1.5
,John Metchie III,NYJ,WR,1,54,84.375,5,1,4,0,0.8,4,20,0,0,0,4,0,5,1,4,0,0,-5.624,-1.125,-32.466,-96.73,1.4,1.4
,Jack Stoll,NO,TE,1,22,27.5,2,1,4,0,2,4,50,0,0,1,4,0,2,1,4,0,0,-0.255,-0.128,-4.589,-35.98,1.4,1.4
,Brashard Smith,KC,RB,1,8,17.391,1,1,4,0,4,4,100,6,6,0,4,0,1,1,4,0,0,-0.027,-0.027,-1.345,-36.63,1.4,1.4
,Xavier Hutchinson,HST,WR,1,28,45.161,2,1,4,0,2,4,50,0,0,0,4,0,2,1,4,0,0,-1.463,-0.732,-11.288,-90.45,1.4,1.4
,Tanner Hudson,CIN,TE,1,15,24.194,1,1,4,0,4,4,100,0,0,0,4,0,1,1,4,0,0,-0.978,-0.978,-5.004,-96.64,1.4,1.4
,Ameer Abdullah,IND,RB,1,4,6.897,1,1,4,0,4,4,100,6,6,1,4,0,1,1,4,0,0,0.919,0.919,7.666,85.54,1.4,1.4
,Will Shipley,PHI,RB,1,6,8.451,1,1,3,0,3,3,100,8,8,0,3,0,1,1,3,0,0,-1.701,-1.701,-5.488,-134.21,1.3,1.3
,Charlie Woerner,ATL,TE,1,54,73.973,1,1,3,0,3,3,100,5,5,0,3,0,1,1,3,0,0,-0.259,-0.259,-5.386,-77.47,1.3,1.3
,Alex Bachman,LV,WR,1,8,15.094,1,1,3,0,3,3,100,0,0,1,3,0,1,1,3,0,0,1.079,1.079,5.626,50.92,1.3,1.3
,Raheem Mostert,LV,RB,1,4,7.547,1,1,3,0,3,3,100,4,4,0,3,0,1,1,3,0,0,-0.459,-0.459,0.773,2.13,1.9,1.9
,Rasheen Ali,BLT,RB,1,10,18.182,2,2,2,0,1,1,100,15,7.5,0,7,0,2,2,2,0,0,-0.995,-0.498,-7.54,-100.2,2.2,2.2
,Josh Palmer,BUF,WR,1,35,67.308,1,1,2,0,2,2,100,6,6,0,2,0,1,1,2,0,0,-0.406,-0.406,-5.688,-78.6,1.2,1.2
,T.J. Hockenson,MIN,TE,1,44,73.333,1,1,2,0,2,2,100,1,1,0,2,0,1,1,2,0,0,-0.419,-0.419,-2.607,-46.54,1.2,1.2
,Tyler Badie,DEN,RB,1,15,22.727,3,1,2,0,0.667,2,33.333,5,5,0,2,0,3,1,2,0,0,-3.037,-1.012,-13.31,-101.05,1.2,1.2
,Dare Ogunbowale,HST,RB,1,11,17.742,1,1,2,0,2,2,100,0,0,0,2,0,1,1,2,0,0,-1.14,-1.14,-4.281,-159.22,0.9,0.9
,Cam Grandy,CIN,TE,1,5,8.065,1,1,1,0,1,1,100,5,5,0,1,0,1,1,1,0,0,-0.514,-0.514,-8,-130.28,1.1,1.1
,Eric Saubert,SEA,TE,1,24,36.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Rashid Shaheed,SEA,WR,1,33,50.769,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-8.299,-8.299,-5.63,-91.37,3.1,3.1
,Tutu Atwell,LA,WR,1,8,8.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Cody White,SEA,WR,1,6,9.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Matthew Golden,GB,WR,1,22,29.333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.634,-0.634,-8.705,-128.53,0.4,0.4
,Emanuel Wilson,GB,RB,1,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,8.2,8.2
,Chris Brooks,GB,RB,1,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0.4,0.4
,John FitzPatrick,GB,TE,1,24,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.556,-0.556,-6.971,-112.36,0,0
,Durham Smythe,CHI,TE,1,11,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Devin Duvernay,CHI,WR,1,6,9.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,John Bates,WAS,TE,1,27,52.941,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.59,-0.59,-5.383,-87.13,0,0
,Grant Calcaterra,PHI,TE,1,19,26.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Chris Moore,WAS,WR,1,9,17.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Saquon Barkley,PHI,RB,1,52,73.239,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1.786,-0.893,-11.237,-119.77,19.2,19.2
,Tank Bigsby,PHI,RB,1,6,8.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,9.7,9.7
,Jacory Croskey-Merritt,WAS,RB,1,11,21.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,8.5,8.5
,Darius Cooper,PHI,WR,1,10,14.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Rashod Bateman,BLT,WR,1,35,63.636,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1.839,-0.92,-15.72,-116.23,0,0
,Derrick Henry,BLT,RB,1,24,43.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,24.8,24.8
,Isaiah Likely,BLT,TE,1,21,38.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Keaton Mitchell,BLT,RB,1,19,34.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,1.3,1.3
,Jimmy Horn Jr.,CAR,WR,1,12,21.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,2.5,2.5
,Bucky Irving,TB,RB,1,40,63.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,7.1,7.1
,Payne Durham,TB,TE,1,12,19.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Brycen Tremayne,CAR,WR,1,7,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Sean Tucker,TB,RB,1,5,7.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,6.3,6.3
,Blake Whiteheart,CLV,TE,1,22,32.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Brenden Bates,CLV,TE,1,28,41.176,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.011,-1.011,-6.99,-103.08,0,0
,Isaiah Bond,CLV,WR,1,30,44.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,-0.1,-0.1
,Gage Larvadain,CLV,WR,1,5,7.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Brandin Cooks,BUF,WR,1,12,23.077,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.684,-0.684,-6.896,-107.1,0,0
,Dalton Kincaid,BUF,TE,1,19,36.538,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.503,-0.503,-6.804,-95.92,0,0
,Ty Johnson,BUF,RB,1,16,30.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,7.6,7.6
,Brevyn Spann-Ford,DAL,TE,1,11,18.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Kimani Vidal,LAC,RB,1,21,31.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,1.1,1.1
,Malik Davis,DAL,RB,1,18,30.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,2.3,2.3
,Luke Schoonmaker,DAL,TE,1,15,25.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Scott Matlock,LAC,FB,1,28,42.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Jonathan Mingo,DAL,WR,1,19,32.203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.753,-2.753,-6.254,-106.46,0,0
,Jelani Woods,NYJ,TE,1,13,20.313,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-2.635,-1.318,-13.892,-115.65,0,0
,Andrew Beck,NYJ,FB,1,5,7.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Arian Smith,NYJ,WR,1,7,10.938,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.082,-1.082,-8.097,-92.59,0,0
,Jalen Nailor,MIN,WR,1,37,61.667,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-6.278,-3.139,-14.884,-110.79,0,0
,Gunner Olszewski,NYG,WR,1,1,2.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Isaiah Hodgins,NYG,WR,1,14,28.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Theo Johnson,NYG,TE,1,46,93.878,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-4.419,-2.21,-11.642,-114.86,0,0
,Daniel Bellinger,NYG,TE,1,22,44.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,James Proche,TEN,WR,1,18,25.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Tony Pollard,TEN,RB,1,38,53.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,10.2,10.2
,David Martin-Robinson,TEN,TE,1,18,25.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Noah Gray,KC,TE,1,22,47.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Kareem Hunt,KC,RB,1,11,23.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0.2,0.2
,Julius Chestnut,TEN,RB,1,2,2.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0.1,0.1
,Josiah Deguara,ARZ,TE,1,8,14.286,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.503,-0.503,-4.716,-79.76,0,0
,Michael Carter,ARZ,RB,1,31,55.357,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-2.644,-1.322,-7.816,-67.95,6.5,6.5
,Emari Demercado,ARZ,RB,1,17,30.357,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.122,-1.122,0.852,16.13,3,3
,Jalen Brooks,ARZ,WR,1,4,7.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,David Sills,ATL,WR,1,30,41.096,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.557,-0.557,-6.811,-100.3,0,0
,Pharaoh Brown,ARZ,TE,1,7,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,LeQuint Allen Jr.,JAX,RB,1,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,1,1
,Adam Prentice,DEN,FB,1,7,10.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Nate Adkins,DEN,TE,1,7,10.606,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.53,-0.53,-7.129,-114.72,0,0
,Jaleel McLaughlin,DEN,RB,1,10,15.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,3.7,3.7
,Johnny Mundt,JAX,TE,1,23,32.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Dyami Brown,JAX,WR,1,6,8.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Jonnu Smith,PIT,TE,1,26,36.111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.299,-0.299,-4.428,-93.2,2.8,2.8
,Connor Heyward,PIT,TE,1,9,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,David Montgomery,DET,RB,1,13,18.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,1.4,1.4
,Jaylin Noel,HST,WR,1,7,11.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Dont'e Thornton Jr.,LV,WR,1,4,7.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Harrison Bryant,HST,TE,1,4,6.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Mitchell Tinsley,CIN,WR,1,22,35.484,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.879,-0.879,-8.103,-106.62,0,0
,Dee Eskridge,MIA,WR,1,5,8.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Julian Hill,MIA,TE,1,29,49.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Ollie Gordon II,MIA,RB,1,3,5.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,-0.1,-0.1
,Kyle Juszczyk,SF,FB,1,33,49.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Luke Farrell,SF,TE,1,24,35.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Brian Robinson,SF,RB,1,10,14.925,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.602,-0.602,-2.523,-66.11,2,2
,Jordan Watkins,SF,WR,1,5,7.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Tyler Goodson,IND,RB,1,5,8.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0.9,0.9
,Tez Johnson,TB,WR,1,14,22.222,1,1,-1,0,-1,-1,100,2,2,0,0,0,1,1,-1,0,0,-0.78,-0.78,-6.497,-94.16,0.9,0.9
,Devin Singletary,NYG,RB,1,16,32.653,1,1,-1,0,-1,-1,100,4,4,0,0,0,1,1,-1,0,0,-1.149,-1.149,-3.662,-91.95,5.6,5.6
,Tyler Allgeier,ATL,RB,1,26,35.616,1,1,-6,0,-6,-6,100,0,0,0,0,0,1,1,-6,0,0,-1.273,-1.273,-13.553,-241.83,8.3,8.3
