BASIC,BASIC,BASIC,BASIC,BASIC,USAGE,USAGE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,BASE,RED ZONE,RED ZONE,ANALYTICS,ANALYTICS,ANALYTICS,ANALYTICS,FANTASY,FANTASY
,Cam  Skattebo,NYG,RB,1,45,62.5,2,2,12,0,6,6,100,12,6,1,8,0,2,2,12,0,0,0.08,0.04,7.307,42.94,31,31
,Darren  Waller,MIA,TE,1,39,68.421,3,2,12,1,4,6,66.667,1,0.5,1,7,0,3,2,12,1,1,2.619,0.873,5.903,26.7,9.2,9.2
,Dylan  Sampson,CLV,RB,1,12,16,2,2,12,0,6,6,100,12,6,1,8,0,2,2,12,0,0,0.249,0.125,6.179,69.6,4.4,4.4
,Roman  Wilson,PIT,WR,1,15,25.424,1,1,12,0,12,12,100,7,7,1,12,0,1,1,12,0,0,1.219,1.219,6.016,54.66,2.2,2.2
,Connor  Heyward,PIT,TE,1,3,5.085,1,1,12,1,12,12,100,0,0,1,12,0,1,1,12,1,1,2.224,2.224,16.362,256.4,8.2,8.2
,Xavier  Legette,CAR,WR,1,46,70.769,2,2,11,0,5.5,5.5,100,13,6.5,1,15,0,2,2,11,0,0,-0.17,-0.085,-15.969,-100.32,3.1,3.1
,Jaylen  Warren,PIT,RB,1,30,50.847,2,2,11,0,5.5,5.5,100,2,1,1,6,0,2,2,11,0,0,0.887,0.443,8.173,56.79,8.3,8.3
,Pat  Freiermuth,PIT,TE,1,21,35.593,1,1,11,0,11,11,100,7,7,0,11,0,1,1,11,0,0,0.737,0.737,5.626,261.35,2.1,2.1
,Ashton  Jeanty,LV,RB,1,46,80.702,4,2,11,0,2.75,5.5,50,20,10,0,9,0,4,2,11,0,0,-1.296,-0.324,-2.782,-26.03,16.6,16.6
,Kendre  Miller,NO,RB,1,19,35.849,1,1,11,0,11,11,100,8,8,1,11,0,1,1,11,0,0,0.594,0.594,5.886,85.95,4.2,4.2
,Kareem  Hunt,KC,RB,1,14,20.896,1,1,11,0,11,11,100,15,15,1,11,0,1,1,11,0,0,0.478,0.478,9.482,159.46,4.4,4.4
,Colston  Loveland,CHI,TE,1,24,40,3,2,11,0,3.667,5.5,66.667,0,0,1,6,0,3,2,11,0,0,0.06,0.02,-6.412,-39.88,3.1,3.1
,LeQuint  Allen Jr.,JAX,RB,1,17,24.638,2,1,10,0,5,10,50,6,6,0,10,0,2,1,10,0,0,-1.396,-0.698,-0.424,-21.2,2.2,2.2
,Tanner  Hudson,CIN,TE,1,16,25.806,5,4,10,1,2,2.5,80,8,2,1,8,0,5,4,10,1,1,0.36,0.072,-11.653,-38.24,11,11
,Saquon  Barkley,PHI,RB,1,45,77.586,3,2,9,0,3,4.5,66.667,14,7,0,10,0,3,2,9,1,0,-1.879,-0.626,-16.393,-100.42,8.7,8.7
,Greg  Dortch,ARZ,WR,1,30,42.254,3,3,9,1,3,3,100,7,2.333,1,12,0,3,3,9,0,0,0.199,0.066,0.884,-8.63,9.9,9.9
,Ameer  Abdullah,IND,RB,1,2,3.333,1,1,9,0,9,9,100,11,11,0,9,0,1,1,9,0,0,0.752,0.752,6.13,89.33,2.6,2.6
,Hassan  Haskins,LAC,RB,1,20,31.25,1,1,9,0,9,9,100,7,7,0,9,0,1,1,9,0,0,0.768,0.768,5.634,81.69,3.3,3.3
,Isaiah  Bond,CLV,WR,1,65,86.667,5,2,9,0,1.8,4.5,40,2,1,1,7,0,5,2,9,1,0,-0.094,-0.019,-24.837,-72.42,2.9,2.9
,Kyle  Juszczyk,SF,FB,1,24,34.783,1,1,9,0,9,9,100,3,3,0,9,0,1,1,9,0,0,0.745,0.745,4.702,64.88,1.9,1.9
,TreVeyon  Henderson,NE,RB,1,17,27.419,2,1,9,0,4.5,9,50,12,12,0,9,0,2,1,9,0,0,0.578,0.289,-1.237,-24.22,4.6,4.6
,Derrick  Henry,BLT,RB,1,36,46.753,2,1,8,0,4,8,50,8,8,0,8,0,2,1,8,0,0,-0.06,-0.03,-0.495,-18.03,14,14
,Rashod  Bateman,BLT,WR,1,41,53.247,2,1,8,0,4,8,50,5,5,0,8,0,2,1,8,1,0,-2.546,-1.273,-4.679,-56.05,1.8,1.8
,Luke  Schoonmaker,DAL,TE,1,19,35.849,2,1,8,0,4,8,50,4,4,0,8,0,2,1,8,1,0,-0.288,-0.144,-8.063,-79.54,1.8,1.8
,Jalen  Tolbert,DAL,WR,1,47,88.679,1,1,8,0,8,8,100,5,5,0,8,0,1,1,8,0,0,0.661,0.661,4.655,51.12,1.8,1.8
,Tanner  Conner,MIA,TE,1,3,5.263,1,1,8,0,8,8,100,1,1,0,8,0,1,1,8,0,0,0.548,0.548,2.613,30.47,1.8,1.8
,Brian  Robinson,SF,RB,1,5,7.246,3,3,8,0,2.667,2.667,100,6,2,0,4,0,3,3,8,0,0,-0.945,-0.315,-8.666,-64.63,3.8,3.8
,Chimere  Dike,TEN,WR,1,31,52.542,3,2,8,0,2.667,4,66.667,13,6.5,0,8,0,3,2,8,0,0,-4.04,-1.347,-16.506,-107.64,2.8,2.8
,Davis  Allen,LA,TE,1,19,36.538,2,1,7,0,3.5,7,50,5,5,0,7,0,2,1,7,0,0,-0.417,-0.209,-8.826,-75.49,1.7,1.7
,Konata  Mumpfield,LA,WR,1,8,15.385,2,1,7,0,3.5,7,50,7,7,1,7,0,2,1,7,0,0,-0.104,-0.052,-5.49,-42.58,1.7,1.7
,Hunter  Renfrow,CAR,WR,1,16,24.615,2,1,7,0,3.5,7,50,1,1,1,7,0,2,1,7,0,0,1.999,0.999,-2.616,-27.86,1.7,1.7
,Hunter  Luepke,DAL,FB,1,14,26.415,2,2,7,1,3.5,3.5,100,10,5,1,4,0,2,2,7,1,1,2.413,1.207,8.356,49.8,8.7,8.7
,Jauan  Jennings,SF,WR,1,52,75.362,3,1,7,0,2.333,7,33.333,2,2,1,7,0,3,1,7,0,0,-3.096,-1.032,-6.283,-36.3,1.7,1.7
,Luke  Musgrave,GB,TE,1,18,28.125,2,1,7,0,3.5,7,50,1,1,0,7,0,2,1,7,0,0,-0.279,-0.139,-3.784,-39.43,1.7,1.7
,Chase  Brown,CIN,RB,1,34,54.839,2,2,7,0,3.5,3.5,100,10,5,0,5,0,2,2,7,0,0,-0.35,-0.175,-0.533,-18.67,6.9,6.9
,Jacory  Croskey-Merritt,WAS,RB,1,40,60.606,1,1,7,0,7,7,100,2,2,0,7,0,1,1,7,0,0,0.194,0.194,1.959,19.38,7.8,7.8
,Andrew  Beck,NYJ,FB,1,3,5,1,1,6,0,6,6,100,4,4,0,6,0,1,1,6,0,0,0.396,0.396,0.976,2.6,1.6,1.6
,Isaiah  Likely,BLT,TE,1,60,77.922,2,2,6,0,3,3,100,-2,-1,0,5,0,2,2,6,0,0,-0.708,-0.354,-19.907,-178.08,2.6,2.6
,Elijah  Arroyo,SEA,TE,1,21,38.182,2,1,6,0,3,6,50,2,2,0,6,0,2,1,6,0,0,-1.537,-0.769,-7.821,-91.71,1.6,1.6
,Tyler  Allgeier,ATL,RB,1,21,31.343,1,1,6,0,6,6,100,14,14,0,6,0,1,1,6,0,0,0.255,0.255,3.685,68.54,10.8,10.8
,Javonte  Williams,DAL,RB,1,44,83.019,8,5,5,0,0.625,1,62.5,6,1.2,0,9,0,8,5,5,0,0,-4.287,-0.536,-26.837,-76.94,8.4,8.4
,Andrei  Iosivas,CIN,WR,1,56,90.323,4,1,5,0,1.25,5,25,1,1,0,5,0,4,1,5,0,0,-1.837,-0.459,-19.773,-76.13,1.5,1.5
,Austin  Hooper,NE,TE,1,35,56.452,1,1,5,0,5,5,100,1,1,0,5,0,1,1,5,0,0,0.095,0.095,-0.516,-15.04,1.5,1.5
,Ian  Thomas,LV,TE,1,17,29.825,1,1,4,0,4,4,100,1,1,0,4,0,1,1,4,0,0,-1.263,-1.263,-6.919,-139.7,1.4,1.4
,Kenneth  Walker III,SEA,RB,1,18,32.727,1,1,3,0,3,3,100,0,0,0,3,0,1,1,3,0,0,-0.248,-0.248,-1.044,-31.59,4.7,4.7
,Mason  Taylor,NYJ,TE,1,54,90,1,1,2,0,2,2,100,0,0,0,2,0,1,1,2,0,0,-0.507,-0.507,-5.484,-89.92,1.2,1.2
,Brevyn  Spann-Ford,DAL,TE,1,9,16.981,1,1,2,0,2,2,100,1,1,0,2,0,1,1,2,0,0,-0.503,-0.503,-5.139,-84.72,1.2,1.2
,Ollie  Gordon II,MIA,RB,1,14,24.561,1,1,1,0,1,1,100,4,4,0,1,0,1,1,1,0,0,-0.525,-0.525,-7.294,-136.54,1.2,1.2
,KeAndre  Lambert-Smith,LAC,WR,1,18,28.125,2,1,1,0,0.5,1,50,3,3,0,1,0,2,1,1,0,0,-1.126,-0.563,-10.854,-102.31,1.1,1.1
,Daniel  Bellinger,NYG,TE,1,36,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Devin  Singletary,NYG,RB,1,4,5.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,1,1
,Kylen  Granson,PHI,TE,1,13,22.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Tyrone  Tracy Jr.,NYG,RB,1,20,27.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0.6,0.6
,Will  Shipley,PHI,RB,1,4,6.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,John  Metchie III,PHI,WR,1,3,5.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Beaux  Collins,NYG,WR,1,4,5.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Adam  Prentice,DEN,FB,1,9,15.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0.3,0.3
,Jeremy  Ruckert,NYJ,TE,1,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Breece  Hall,NYJ,RB,1,43,71.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,5.9,5.9
,J.K.  Dobbins,DEN,RB,1,29,49.153,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.487,-1.487,-4.875,-83.77,4,4
,Adam  Trautman,DEN,TE,1,20,33.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Trent  Sherfield,DEN,WR,1,11,18.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Arian  Smith,NYJ,WR,1,34,56.667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.289,-1.289,-7.313,-100.49,0,0
,Tyler  Johnson,NYJ,WR,1,10,16.667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.866,-0.866,-6.034,-88.77,0,0
,Charlie  Kolar,BLT,TE,1,27,35.065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.422,-0.422,-5.36,-88.03,0,0
,Terrance  Ferguson,LA,TE,1,15,28.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Tylan  Wallace,BLT,WR,1,7,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Blake  Corum,LA,RB,1,12,23.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,2.3,2.3
,Xavier  Smith,LA,WR,1,10,19.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Zaire  Mitchell-Paden,BLT,TE,1,9,11.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Brycen  Tremayne,CAR,WR,1,19,29.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,James  Mitchell,CAR,TE,1,10,15.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Trevor  Etienne,CAR,RB,1,6,9.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,1.7,1.7
,Ashton  Dulin,IND,WR,1,1,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Emari  Demercado,ARZ,RB,1,2,2.817,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.898,-0.898,-3.286,-149.29,0.1,0.1
,Tory  Horton,SEA,WR,1,25,45.455,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.572,-0.572,-7.438,-105.92,0,0
,Tucker  Fisk,LAC,TE,1,27,42.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Nick  Westbrook-Ikhine,MIA,WR,1,35,61.404,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.043,-0.043,-6.842,-98.47,0,0
,Dee  Eskridge,MIA,WR,1,11,19.298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.292,-0.292,-4.247,-71.72,0,0
,Quinshon  Judkins,CLV,RB,1,31,41.333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.517,-0.517,-4.144,-83.56,3.6,3.6
,Blake  Whiteheart,CLV,TE,1,21,28,1,1,0,0,0,0,100,0,0,0,0,0,1,1,0,0,0,-0.512,-0.512,-8.439,-137.03,1,1
,Luke  Farrell,SF,TE,1,26,37.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Sean  Tucker,TB,RB,1,11,21.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,8.5,8.5
,Ryan  Miller,TB,WR,1,11,21.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Skyy  Moore,SF,WR,1,2,2.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Jack  Bech,LV,WR,1,42,73.684,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.676,-1.676,-9.32,-113.92,0,0
,Raheem  Mostert,LV,RB,1,9,15.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,-0.4,-0.4
,Tyler  Lockett,TEN,WR,1,20,33.898,3,1,0,0,0,0,33.333,1,1,0,0,0,3,1,0,0,0,-3.603,-1.201,-23.339,-105.32,1,1
,John  FitzPatrick,GB,TE,1,13,20.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Mike  Gesicki,CIN,TE,1,2,3.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Mitchell  Tinsley,CIN,WR,1,10,16.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Chris  Brooks,GB,RB,1,4,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0.1,0.1
,Savion  Williams,GB,WR,1,6,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0.3,0.3
,Devaughn  Vele,NO,WR,1,16,30.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Jack  Stoll,NO,TE,1,10,18.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Taysom  Hill,NO,QB,1,11,20.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,6.1,6.1
,Rhamondre  Stevenson,NE,RB,1,38,61.29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.599,-0.599,-5.809,-112.31,1.8,1.8
,Kyle  Williams,NE,WR,1,12,19.355,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-2.384,-1.192,-13.397,-101.78,0,0
,Isaac  TeSlaa,DET,WR,1,25,46.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Brock  Wright,DET,TE,1,30,55.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Isiah  Pacheco,KC,RB,1,44,65.672,3,1,0,0,0,0,33.333,5,5,0,0,0,3,1,0,0,0,-1.551,-0.517,-11.606,-80.83,6.1,6.1
,Tyquan  Thornton,KC,WR,1,16,23.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Kalif  Raymond,DET,WR,1,1,1.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Casey  Washington,ATL,WR,1,51,76.119,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-3.49,-1.745,-16.867,-113.27,0,0
,Charlie  Woerner,ATL,TE,1,43,64.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,James  Cook,BUF,RB,1,28,48.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,8.7,8.7
,Jackson  Hawes,BUF,TE,1,30,51.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Ty  Johnson,BUF,RB,1,23,39.655,2,1,0,0,0,0,50,4,4,0,0,0,2,1,0,0,0,-3.831,-1.916,-13.181,-120.15,1.5,1.5
,Elijah  Moore,BUF,WR,1,12,20.69,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1.881,-0.941,-12.563,-92.02,0,0
,Cole  Kmet,CHI,TE,1,29,48.333,2,1,0,0,0,0,50,5,5,0,0,0,2,1,0,0,0,-1.048,-0.524,-18.995,-150.73,1,1
,John  Bates,WAS,TE,1,28,42.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0
,Isaiah  Davis,NYJ,RB,1,15,25,1,1,-1,0,-1,-1,100,0,0,0,0,0,1,1,-1,0,0,-1.063,-1.063,-7.156,-155.08,1.1,1.1
,Drew  Sample,CIN,TE,1,21,33.871,2,1,-2,0,-1,-2,50,2,2,0,0,0,2,1,-2,0,0,-1.401,-0.701,-14.861,-134.78,0.8,0.8
,Jahmyr  Gibbs,DET,RB,1,37,68.519,2,1,-3,0,-1.5,-3,50,3,3,0,0,0,2,1,-3,0,0,-1.67,-0.835,-12.452,-112.14,7.2,7.2
,Emanuel  Wilson,GB,RB,1,11,17.188,1,1,-4,0,-4,-4,100,1,1,0,0,0,1,1,-4,0,0,-1.928,-1.928,-15.013,-184.42,1.7,1.7
